sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,is_recid,African-American,Asian,Caucasian,Hispanic,Native American,Other,probability
0,67,0,0,3,0,0,0,0,1,0,0,0,0.01
0,55,0,0,5,0,1,1,0,0,0,0,0,0.8256666666666667
0,49,0,0,3,0,0,1,0,0,0,0,0,0.02
0,34,0,0,1,0,0,0,0,1,0,0,0,0.008
1,24,0,0,2,1,1,1,0,0,0,0,0,0.9275
1,26,0,0,1,0,0,0,0,1,0,0,0,0.36964285714285716
0,27,0,0,0,1,0,1,0,0,0,0,0,0.31088672438672427
0,42,0,0,0,1,0,0,0,1,0,0,0,0.015
0,35,0,0,1,1,0,1,0,0,0,0,0,0.013333333333333332
1,36,0,0,1,1,0,1,0,0,0,0,0,0.055
0,46,0,0,2,0,1,1,0,0,0,0,0,0.4693333333333333
1,30,0,0,7,1,1,1,0,0,0,0,0,0.8225
0,29,0,0,1,0,0,0,0,1,0,0,0,0.005
0,37,0,0,0,1,0,0,0,1,0,0,0,0.047
0,29,0,0,5,0,1,1,0,0,0,0,0,0.99
1,25,0,0,0,0,0,0,0,1,0,0,0,0.6383333333333333
0,50,1,0,7,1,0,1,0,0,0,0,0,0.8803333333333333
0,30,0,0,22,0,1,0,0,1,0,0,0,0.8033333333333332
0,35,0,0,4,0,1,0,0,1,0,0,0,0.6285000000000001
0,37,0,0,2,0,0,0,0,0,0,0,1,0.47266666666666673
0,34,0,0,27,0,1,1,0,0,0,0,0,0.84
0,33,0,0,9,1,1,1,0,0,0,0,0,0.885
0,30,0,0,0,1,1,1,0,0,0,0,0,0.41585714285714287
0,24,0,0,0,0,1,0,0,1,0,0,0,0.0
0,28,0,0,2,0,0,0,0,1,0,0,0,0.28595238095238096
0,28,1,0,11,0,1,1,0,0,0,0,0,0.65
1,23,0,0,0,1,1,1,0,0,0,0,0,0.04
0,24,0,0,0,0,1,1,0,0,0,0,0,0.32248195432018945
0,39,0,0,1,1,1,1,0,0,0,0,0,0.2525
0,23,1,0,5,0,1,1,0,0,0,0,0,0.775
0,29,0,0,2,1,1,0,0,1,0,0,0,0.6876666666666666
0,54,0,0,1,1,0,1,0,0,0,0,0,0.5141666666666667
0,38,0,0,0,0,1,0,0,1,0,0,0,0.07090476190476191
0,39,0,0,6,1,1,1,0,0,0,0,0,0.5665
0,32,0,0,1,1,1,1,0,0,0,0,0,0.12622222222222224
0,47,0,0,1,0,0,0,0,1,0,0,0,0.43749999999999983
0,48,0,0,0,0,0,0,0,1,0,0,0,0.0225
0,27,0,0,2,0,0,1,0,0,0,0,0,0.5243857808857809
0,25,0,0,1,1,1,1,0,0,0,0,0,0.6552063492063492
1,25,0,0,4,0,1,0,0,0,1,0,0,0.609
0,48,0,0,0,1,1,0,0,1,0,0,0,0.005535714285714286
0,31,0,0,1,0,1,1,0,0,0,0,0,0.3178809523809524
1,27,0,0,1,1,1,1,0,0,0,0,0,0.03571428571428571
0,39,0,0,0,0,0,0,0,1,0,0,0,0.387313492063492
1,44,0,0,0,1,0,0,0,0,1,0,0,0.0
0,51,0,0,8,1,0,1,0,0,0,0,0,0.7930000000000001
0,28,0,0,3,0,1,0,0,0,1,0,0,0.08666666666666666
0,34,0,0,0,1,0,0,0,1,0,0,0,0.3364047619047619
0,33,0,0,3,0,0,0,0,0,1,0,0,0.31
1,25,0,0,0,1,0,0,0,1,0,0,0,0.03
0,28,0,0,4,0,1,0,0,1,0,0,0,0.30166666666666664
0,28,0,0,0,0,1,0,0,1,0,0,0,0.6311507936507936
0,23,0,0,2,0,0,0,0,1,0,0,0,0.44966666666666677
1,30,0,0,5,0,1,0,0,1,0,0,0,0.9451190476190476
0,31,0,2,15,0,1,1,0,0,0,0,0,0.98
0,37,0,0,1,1,1,0,0,1,0,0,0,0.5150000000000001
0,45,1,0,16,0,0,1,0,0,0,0,0,0.95
1,30,0,0,11,0,1,1,0,0,0,0,0,0.78
0,23,0,0,6,0,1,1,0,0,0,0,0,0.9975
0,56,0,0,1,0,1,0,0,1,0,0,0,0.490452380952381
0,24,0,0,1,0,0,1,0,0,0,0,0,0.7471883394383392
1,48,0,0,8,1,1,0,0,1,0,0,0,0.825
0,39,0,0,0,0,0,0,0,1,0,0,0,0.387313492063492
0,43,0,0,5,0,0,0,0,1,0,0,0,0.010833333333333332
0,38,0,0,0,1,0,1,0,0,0,0,0,0.015
0,35,0,0,8,1,0,1,0,0,0,0,0,0.35111904761904755
0,43,0,0,0,1,0,0,0,1,0,0,0,0.045
0,36,0,0,2,0,0,0,0,1,0,0,0,0.3263333333333333
1,24,0,0,2,0,1,0,0,0,1,0,0,0.7609999999999999
0,21,0,0,0,0,1,1,0,0,0,0,0,0.7243521352252899
0,34,0,0,3,1,0,1,0,0,0,0,0,0.5118809523809523
0,37,0,0,22,0,1,1,0,0,0,0,0,0.93
1,46,0,0,0,1,0,0,0,1,0,0,0,0.68
0,39,0,0,2,0,0,0,0,0,1,0,0,0.5016666666666667
0,22,0,0,0,0,1,1,0,0,0,0,0,0.5893349689804467
0,24,0,0,4,0,1,1,0,0,0,0,0,1.0
0,29,0,0,6,0,1,0,0,1,0,0,0,0.35
0,32,0,0,22,0,1,1,0,0,0,0,0,0.98
0,55,0,0,0,1,0,0,0,1,0,0,0,0.01
0,55,0,0,18,0,1,0,0,1,0,0,0,0.88
0,51,0,0,1,1,1,1,0,0,0,0,0,0.7570238095238095
0,23,0,0,0,1,1,1,0,0,0,0,0,0.3263095238095237
1,39,0,0,0,1,1,0,0,1,0,0,0,0.01
0,25,0,0,2,0,0,0,0,0,0,0,1,0.7061190476190476
0,33,0,0,0,1,1,0,0,1,0,0,0,0.6261904761904762
1,30,0,0,0,0,1,0,0,1,0,0,0,0.5756944444444444
0,25,0,0,5,0,1,0,0,1,0,0,0,0.898
0,27,0,0,1,0,0,1,0,0,0,0,0,0.604857142857143
0,20,0,0,2,0,1,1,0,0,0,0,0,0.99225
0,39,0,0,2,0,1,0,0,1,0,0,0,0.22202380952380948
0,69,0,0,0,1,0,0,0,1,0,0,0,0.02
0,22,0,0,3,0,1,1,0,0,0,0,0,0.8036944444444439
0,29,0,0,0,1,0,1,0,0,0,0,0,0.33324972249972235
0,22,0,1,2,0,0,1,0,0,0,0,0,0.9161666666666666
0,62,0,0,0,0,0,0,0,1,0,0,0,0.01
0,39,6,1,17,0,1,0,0,1,0,0,0,0.7625
0,20,0,0,0,1,1,0,0,1,0,0,0,0.3328971861471861
0,21,0,0,0,1,0,1,0,0,0,0,0,0.6257888222888222
1,20,0,0,0,0,0,1,0,0,0,0,0,0.09252747252747254
0,23,0,0,0,0,0,0,0,0,1,0,0,0.3018571428571429
0,42,0,0,2,0,1,0,0,1,0,0,0,0.30484126984126986
0,39,0,0,1,0,0,0,0,1,0,0,0,0.20161904761904761
0,39,0,0,9,0,0,1,0,0,0,0,0,0.48550000000000004
1,45,0,0,6,0,1,0,1,0,0,0,0,0.54
0,26,0,0,5,1,0,0,0,1,0,0,0,0.7116666666666667
1,26,0,0,0,1,0,1,0,0,0,0,0,0.046
0,48,0,0,0,0,0,0,0,1,0,0,0,0.0225
0,22,0,0,2,0,0,0,0,1,0,0,0,0.9214999999999999
0,25,0,0,4,0,1,1,0,0,0,0,0,0.9616666666666667
0,30,0,1,9,0,1,1,0,0,0,0,0,0.79
0,32,0,0,3,1,0,1,0,0,0,0,0,0.6529999999999998
0,25,0,0,6,0,1,0,0,1,0,0,0,0.6946666666666667
0,25,0,0,28,1,1,1,0,0,0,0,0,0.9
0,35,1,0,13,0,1,1,0,0,0,0,0,0.81
0,66,0,0,0,0,0,0,0,1,0,0,0,0.0
0,31,0,0,0,0,0,0,0,1,0,0,0,0.23461507936507928
1,51,0,0,0,0,0,0,0,1,0,0,0,0.03
0,27,0,0,2,1,1,1,0,0,0,0,0,0.946
1,46,0,0,4,0,0,1,0,0,0,0,0,0.285
0,42,0,0,0,0,0,1,0,0,0,0,0,0.6143809523809524
1,24,0,1,3,1,1,0,0,1,0,0,0,0.4991666666666667
1,21,0,0,1,1,1,1,0,0,0,0,0,0.7775
0,24,0,0,0,0,0,0,0,0,0,0,1,0.19625
0,27,0,0,2,0,0,0,0,0,1,0,0,0.14352564102564103
0,21,0,0,1,0,1,1,0,0,0,0,0,0.6912543360062707
0,23,0,0,1,0,1,0,0,1,0,0,0,0.11333982683982682
0,29,0,2,7,0,1,1,0,0,0,0,0,0.96
0,27,1,2,6,1,0,1,0,0,0,0,0,0.8891666666666665
0,32,0,0,5,0,1,1,0,0,0,0,0,0.93
1,36,0,0,3,0,1,0,0,1,0,0,0,0.4633333333333334
0,30,0,0,5,1,0,1,0,0,0,0,0,0.4631666666666667
0,21,0,0,0,0,1,1,0,0,0,0,0,0.7243521352252899
0,27,0,0,1,1,0,0,0,0,1,0,0,0.7266666666666666
0,24,0,0,3,0,1,1,0,0,0,0,0,0.9890000000000001
1,61,0,0,0,1,0,0,0,1,0,0,0,0.0
0,39,0,0,0,0,0,1,0,0,0,0,0,0.16399999999999998
0,26,0,0,0,1,0,0,0,1,0,0,0,0.34323987123987115
0,31,0,0,0,0,0,0,0,1,0,0,0,0.23461507936507928
0,56,0,0,1,0,0,1,0,0,0,0,0,0.08800000000000001
1,40,0,0,3,0,1,0,0,1,0,0,0,0.41833333333333333
0,53,0,0,1,0,0,0,0,1,0,0,0,0.542452380952381
0,21,0,0,0,0,0,1,0,0,0,0,0,0.7243521352252899
0,33,0,0,0,0,0,1,0,0,0,0,0,0.6526944444444444
0,25,0,0,2,0,0,0,0,1,0,0,0,0.4361547619047618
1,25,0,0,0,0,0,1,0,0,0,0,0,0.30646428571428574
0,45,0,0,0,0,0,0,0,0,1,0,0,0.03
0,23,1,0,2,0,1,1,0,0,0,0,0,0.5163333333333334
1,29,0,0,9,1,1,1,0,0,0,0,0,0.87
0,25,1,0,4,1,0,1,0,0,0,0,0,0.815
0,27,0,0,1,1,0,0,0,1,0,0,0,0.062095238095238085
0,31,0,1,6,1,1,1,0,0,0,0,0,0.79
0,54,0,0,11,0,0,1,0,0,0,0,0,0.32
0,25,0,0,1,0,1,1,0,0,0,0,0,0.4180902985902986
0,39,0,0,10,0,1,0,0,1,0,0,0,0.475
0,38,1,1,9,0,1,1,0,0,0,0,0,0.4590000000000001
1,63,0,0,1,0,0,1,0,0,0,0,0,0.5016666666666666
0,24,0,0,0,0,0,0,0,0,1,0,0,0.6801183261183259
0,22,0,0,0,1,1,1,0,0,0,0,0,0.22524437988911664
0,29,1,0,3,1,1,1,0,0,0,0,0,0.5658333333333334
0,28,0,0,5,1,1,1,0,0,0,0,0,0.7956904761904761
0,34,0,0,3,0,0,0,0,1,0,0,0,0.5596031746031745
0,41,0,0,19,0,1,1,0,0,0,0,0,0.99
1,64,0,0,0,0,0,0,0,0,0,0,1,0.04
0,22,0,1,3,0,0,1,0,0,0,0,0,0.9599999999999999
0,50,0,0,1,0,0,0,0,1,0,0,0,0.002
0,40,0,0,0,1,0,0,0,1,0,0,0,0.0
0,26,0,0,1,0,1,1,0,0,0,0,0,0.6226666666666667
0,56,0,0,0,0,0,1,0,0,0,0,0,0.8109999999999999
0,52,0,0,16,0,1,0,0,1,0,0,0,0.93
0,28,0,0,2,0,1,0,0,1,0,0,0,0.28595238095238096
0,33,0,2,16,0,1,1,0,0,0,0,0,0.83
0,22,0,0,0,0,1,1,0,0,0,0,0,0.5893349689804467
0,45,0,0,0,0,1,1,0,0,0,0,0,0.7101666666666668
0,24,0,0,0,0,0,1,0,0,0,0,0,0.32248195432018945
1,28,0,0,0,1,0,1,0,0,0,0,0,0.5439523809523812
0,39,0,0,0,1,0,0,0,1,0,0,0,0.02
0,37,0,0,1,1,1,0,0,1,0,0,0,0.5150000000000001
0,30,0,0,0,0,0,0,0,1,0,0,0,0.2116612554112554
0,21,0,0,0,0,0,0,0,0,1,0,0,0.3555833333333333
0,40,0,0,7,0,0,1,0,0,0,0,0,0.71
0,32,0,0,0,1,0,0,0,0,1,0,0,0.0
0,27,0,0,0,0,0,0,0,1,0,0,0,0.4351381673881674
0,29,0,0,0,1,0,0,0,1,0,0,0,0.2969523809523809
0,27,0,0,0,0,1,0,0,0,0,0,1,0.745
0,47,0,0,3,0,1,1,0,0,0,0,0,0.20333333333333337
0,22,0,0,2,1,1,1,0,0,0,0,0,0.803170634920635
0,27,0,0,2,0,0,1,0,0,0,0,0,0.5243857808857809
0,76,0,0,0,0,0,0,1,0,0,0,0,0.04
0,34,0,0,1,1,1,0,0,1,0,0,0,0.01
0,30,0,0,0,0,0,0,0,0,0,0,1,0.02
1,24,0,0,6,1,0,1,0,0,0,0,0,0.66
0,22,0,0,1,0,0,1,0,0,0,0,0,0.6961177123530067
0,59,0,0,0,1,0,0,0,0,1,0,0,0.0
1,37,0,0,0,1,1,0,0,0,1,0,0,0.03
0,27,0,0,1,0,0,0,0,0,1,0,0,0.027999999999999997
0,32,0,0,3,0,1,1,0,0,0,0,0,0.925
0,51,1,0,19,0,0,1,0,0,0,0,0,0.66
0,34,0,0,3,0,1,1,0,0,0,0,0,0.32473809523809527
0,47,0,0,2,0,0,0,0,1,0,0,0,0.8384047619047618
1,25,0,1,14,0,0,0,0,0,1,0,0,0.6884999999999999
0,40,0,0,2,1,0,0,0,1,0,0,0,0.01
0,22,0,0,0,0,0,1,0,0,0,0,0,0.5893349689804467
0,61,0,0,1,0,1,1,0,0,0,0,0,0.0475
0,69,0,0,0,1,0,0,0,0,0,0,1,0.02
0,41,0,0,0,0,0,0,0,1,0,0,0,0.37190476190476196
0,24,0,0,0,1,0,1,0,0,0,0,0,0.4955171217671217
0,27,0,0,4,0,0,0,0,1,0,0,0,0.21833333333333332
0,33,0,0,8,0,1,0,0,0,1,0,0,0.87
0,31,0,1,5,0,0,0,0,0,0,0,1,0.96
1,23,0,0,0,1,0,1,0,0,0,0,0,0.04
0,36,0,0,11,0,0,0,0,0,1,0,0,0.635
0,40,0,0,3,0,1,1,0,0,0,0,0,0.19857142857142857
1,39,0,0,2,0,1,0,0,1,0,0,0,0.6883333333333332
0,32,0,0,14,0,1,1,0,0,0,0,0,0.67
0,40,0,0,5,0,1,1,0,0,0,0,0,0.12571428571428572
0,31,0,0,2,1,0,1,0,0,0,0,0,0.04666666666666666
1,47,0,0,0,0,0,0,0,0,0,0,1,0.04
0,26,0,0,2,1,0,1,0,0,0,0,0,0.08
0,24,0,0,1,0,1,0,0,1,0,0,0,0.015
0,33,0,0,9,0,1,0,0,1,0,0,0,0.2125
0,32,0,0,1,0,0,1,0,0,0,0,0,0.919
1,34,0,0,15,0,1,0,0,1,0,0,0,0.6475
0,32,0,3,19,0,1,1,0,0,0,0,0,0.98
0,32,0,0,0,1,0,1,0,0,0,0,0,0.0
0,24,0,0,3,0,1,1,0,0,0,0,0,0.9890000000000001
0,51,0,0,0,1,0,1,0,0,0,0,0,0.8
0,25,0,0,11,1,1,1,0,0,0,0,0,0.99
0,45,0,0,1,0,1,1,0,0,0,0,0,0.04
0,37,0,0,1,0,0,0,0,0,1,0,0,0.0675
1,28,0,0,10,1,1,1,0,0,0,0,0,0.79
0,28,0,0,1,0,0,0,0,0,1,0,0,0.03333333333333333
0,34,0,0,3,0,1,0,0,1,0,0,0,0.5596031746031745
0,67,0,0,0,1,0,0,0,1,0,0,0,0.03
0,24,0,0,3,0,1,0,0,1,0,0,0,0.33333333333333326
0,35,0,0,10,0,1,1,0,0,0,0,0,0.74
0,35,0,0,0,1,1,1,0,0,0,0,0,0.41700000000000004
0,24,0,0,0,0,0,0,0,0,0,0,1,0.19625
1,20,0,0,1,0,0,0,0,1,0,0,0,0.7625
1,33,0,0,2,0,0,1,0,0,0,0,0,0.67
1,38,0,0,14,0,1,1,0,0,0,0,0,0.75
0,43,0,1,23,0,0,1,0,0,0,0,0,0.85
0,26,0,0,3,0,0,0,0,0,0,0,1,0.8616666666666666
0,30,0,0,1,0,1,0,0,1,0,0,0,0.0
1,51,0,0,0,0,0,0,0,1,0,0,0,0.03
0,28,0,0,7,0,1,0,0,1,0,0,0,0.5059999999999999
0,49,0,0,0,0,0,0,0,0,1,0,0,0.58
1,33,0,0,5,1,1,0,0,1,0,0,0,0.46833333333333327
0,34,0,0,0,1,0,0,0,1,0,0,0,0.3364047619047619
0,38,0,0,2,1,0,0,0,0,1,0,0,0.16333333333333333
0,41,0,0,2,0,0,1,0,0,0,0,0,0.032
0,38,0,0,3,0,1,0,0,0,1,0,0,0.19916666666666663
0,51,0,0,0,0,0,0,0,1,0,0,0,0.10749999999999998
1,38,0,0,1,1,0,0,0,1,0,0,0,0.20033333333333328
0,28,0,0,5,0,1,1,0,0,0,0,0,0.6743253968253967
1,48,0,0,0,0,0,0,0,0,0,0,1,0.04
0,20,0,0,0,0,1,0,0,0,0,0,1,0.9263174603174603
0,34,0,2,19,0,1,1,0,0,0,0,0,0.76
0,57,0,0,6,1,1,1,0,0,0,0,0,0.3251904761904762
0,36,0,0,5,1,1,1,0,0,0,0,0,0.43302380952380964
0,20,0,0,0,0,1,1,0,0,0,0,0,0.6030236549226486
0,33,0,0,16,0,1,1,0,0,0,0,0,0.81
1,45,0,0,1,0,0,1,0,0,0,0,0,0.665
0,33,0,0,0,1,1,1,0,0,0,0,0,0.0
0,24,0,0,2,0,1,1,0,0,0,0,0,0.9246190476190478
0,29,4,1,10,0,1,0,0,1,0,0,0,0.93
0,62,0,0,1,1,0,1,0,0,0,0,0,0.195
0,50,0,0,0,1,1,0,0,1,0,0,0,0.1025
0,32,0,0,3,0,0,1,0,0,0,0,0,0.925
0,18,5,0,4,0,1,1,0,0,0,0,0,0.96
0,23,0,2,5,1,1,0,0,1,0,0,0,0.73
1,27,0,0,1,0,0,0,0,1,0,0,0,0.7026904761904763
0,58,0,0,1,0,1,0,0,1,0,0,0,0.7641666666666665
0,49,0,0,0,1,1,1,0,0,0,0,0,0.8084285714285716
0,37,0,0,5,0,0,0,0,1,0,0,0,0.3148571428571428
0,51,0,0,3,0,0,1,0,0,0,0,0,0.026666666666666665
1,29,0,1,11,0,1,1,0,0,0,0,0,0.825
0,22,0,0,1,0,1,0,0,0,1,0,0,0.19784126984126985
0,33,0,0,3,1,1,1,0,0,0,0,0,0.493
1,23,0,0,0,0,0,1,0,0,0,0,0,0.774154761904762
0,29,0,0,11,0,1,0,0,1,0,0,0,0.87
0,63,0,0,1,1,0,0,0,1,0,0,0,0.1708333333333333
0,50,0,0,1,0,0,0,0,1,0,0,0,0.002
0,36,0,0,10,0,1,1,0,0,0,0,0,0.81
0,33,0,0,0,0,0,0,0,1,0,0,0,0.5915551948051948
0,46,0,0,1,0,0,0,0,1,0,0,0,0.5016666666666666
0,25,0,0,7,0,0,1,0,0,0,0,0,0.924952380952381
0,55,0,0,12,0,0,1,0,0,0,0,0,0.57
0,30,0,0,3,1,0,0,0,1,0,0,0,0.3241666666666667
0,45,0,0,9,0,1,0,0,1,0,0,0,0.5225
0,26,0,0,4,0,1,1,0,0,0,0,0,0.99
1,21,0,0,0,0,0,1,0,0,0,0,0,0.96
1,23,0,0,0,1,0,0,0,0,1,0,0,0.5366666666666666
0,30,0,0,1,1,0,0,0,1,0,0,0,0.11900000000000001
0,39,0,0,6,0,0,0,0,1,0,0,0,0.126
1,33,0,0,0,1,1,0,0,1,0,0,0,0.03
0,41,0,0,8,0,1,1,0,0,0,0,0,0.4458333333333334
1,51,0,0,2,0,1,0,0,1,0,0,0,0.4
0,22,1,1,6,0,1,1,0,0,0,0,0,0.86
0,35,0,0,7,0,0,1,0,0,0,0,0,0.22
0,55,0,0,12,0,1,1,0,0,0,0,0,0.57
0,29,0,0,6,0,1,1,0,0,0,0,0,1.0
0,32,0,0,2,0,0,0,0,1,0,0,0,0.7633333333333334
0,34,0,0,12,0,1,1,0,0,0,0,0,0.92
0,22,0,1,2,0,1,1,0,0,0,0,0,0.9161666666666666
0,23,0,1,8,0,1,1,0,0,0,0,0,0.93
1,26,0,0,0,1,0,1,0,0,0,0,0,0.046
1,56,0,0,10,0,1,0,0,1,0,0,0,0.23
0,31,0,0,7,1,0,1,0,0,0,0,0,0.96
1,23,0,0,2,0,1,1,0,0,0,0,0,0.82
0,41,0,0,13,0,1,1,0,0,0,0,0,0.9833333333333333
0,47,0,0,1,1,0,0,0,1,0,0,0,0.07200000000000001
0,22,0,0,4,1,0,1,0,0,0,0,0,0.8894444444444445
0,67,0,0,1,0,0,0,0,1,0,0,0,0.19
0,19,0,0,1,1,1,0,0,1,0,0,0,0.8465357142857144
0,61,0,0,4,1,1,1,0,0,0,0,0,0.105
0,38,0,0,2,0,0,0,0,1,0,0,0,0.20535714285714285
0,53,0,0,5,1,0,1,0,0,0,0,0,0.56
0,25,0,0,1,0,1,1,0,0,0,0,0,0.4180902985902986
0,34,0,0,17,0,1,0,0,0,1,0,0,0.93
1,23,0,0,0,0,0,0,0,1,0,0,0,0.4793582251082252
0,31,0,0,1,0,1,0,0,1,0,0,0,0.9620000000000001
0,53,0,0,8,0,1,1,0,0,0,0,0,0.6768333333333334
0,67,0,0,8,0,0,1,0,0,0,0,0,0.77
0,27,0,0,25,0,1,1,0,0,0,0,0,0.99
0,30,0,0,12,0,1,1,0,0,0,0,0,1.0
1,47,0,0,2,0,0,0,0,0,1,0,0,0.15666666666666665
0,42,0,0,1,0,0,1,0,0,0,0,0,0.0
0,28,0,0,1,0,0,1,0,0,0,0,0,0.6691666666666667
0,26,0,0,4,0,1,1,0,0,0,0,0,0.99
0,26,0,0,0,1,1,1,0,0,0,0,0,0.5134653679653679
0,64,0,0,0,1,0,1,0,0,0,0,0,0.17
0,20,0,0,1,1,0,1,0,0,0,0,0,0.91
0,69,0,0,0,0,0,0,0,1,0,0,0,0.0
0,36,0,0,0,0,0,0,0,0,1,0,0,0.38050000000000006
0,22,0,0,0,1,1,0,0,1,0,0,0,0.7800949605949608
0,27,0,0,0,1,0,0,0,1,0,0,0,0.3266031746031747
0,44,3,0,16,1,0,0,0,1,0,0,0,0.97
0,34,0,0,7,1,0,1,0,0,0,0,0,0.6988333333333333
0,34,0,0,0,0,0,0,0,0,0,0,1,0.9249999999999998
0,26,0,0,5,0,1,1,0,0,0,0,0,0.49374458874458865
1,39,0,0,1,0,0,0,0,1,0,0,0,0.38666666666666666
0,40,0,0,0,0,0,0,0,0,1,0,0,0.0175
1,44,0,0,1,1,0,0,0,1,0,0,0,0.8633333333333334
0,20,1,0,1,0,0,1,0,0,0,0,0,1.0
1,44,0,0,0,1,0,0,0,1,0,0,0,0.06
1,24,0,0,1,1,1,1,0,0,0,0,0,0.8219682539682539
1,21,0,0,0,0,1,1,0,0,0,0,0,0.96
0,22,0,0,0,1,1,1,0,0,0,0,0,0.22524437988911664
0,49,0,0,0,0,1,0,0,1,0,0,0,0.026666666666666665
0,28,0,0,7,0,1,1,0,0,0,0,0,0.6566666666666667
0,24,0,0,4,1,1,1,0,0,0,0,0,0.7607777777777778
0,39,0,0,8,0,0,0,0,1,0,0,0,0.37200000000000005
0,40,0,0,5,0,0,0,0,1,0,0,0,0.0
0,22,1,0,6,0,1,0,0,1,0,0,0,0.98
0,28,0,0,2,1,0,0,0,0,0,0,1,0.5496190476190476
0,21,0,1,2,0,1,1,0,0,0,0,0,0.8698333333333333
0,36,0,0,0,1,0,0,0,1,0,0,0,0.3598333333333333
0,21,0,1,1,0,1,0,0,1,0,0,0,0.37583333333333335
0,33,0,0,0,0,0,0,0,0,0,0,1,0.814738095238095
0,28,0,0,3,0,0,0,0,1,0,0,0,0.11833333333333335
0,34,0,0,3,1,0,1,0,0,0,0,0,0.5118809523809523
0,20,0,0,1,0,1,1,0,0,0,0,0,0.9656034798534797
0,54,0,0,3,0,0,0,0,1,0,0,0,0.6908333333333333
1,41,0,0,0,0,0,0,0,0,1,0,0,0.035
1,38,0,0,5,0,1,0,0,1,0,0,0,0.6
0,36,0,0,9,0,0,1,0,0,0,0,0,0.26816666666666666
0,31,0,0,1,1,1,1,0,0,0,0,0,0.13788888888888887
0,44,0,0,9,0,0,1,0,0,0,0,0,0.9466666666666665
1,30,0,0,4,0,1,0,0,0,0,0,1,0.7909999999999999
0,30,0,0,1,1,0,1,0,0,0,0,0,0.3467261904761906
0,25,0,0,1,0,0,1,0,0,0,0,0,0.4180902985902986
1,45,0,0,0,0,0,1,0,0,0,0,0,0.2875
0,31,0,1,5,1,0,0,0,0,0,0,1,0.92
0,21,0,2,3,0,1,1,0,0,0,0,0,0.9
0,43,0,0,2,1,0,0,0,0,0,0,1,0.24533333333333332
0,35,0,0,1,1,0,1,0,0,0,0,0,0.013333333333333332
0,28,0,0,4,1,1,1,0,0,0,0,0,0.9966666666666667
0,58,0,0,3,0,0,0,0,1,0,0,0,0.7
1,40,0,0,2,0,0,1,0,0,0,0,0,0.51
0,37,0,0,0,0,1,1,0,0,0,0,0,0.06983333333333333
0,39,0,0,2,0,1,0,0,0,1,0,0,0.5016666666666667
1,38,0,0,3,0,1,1,0,0,0,0,0,0.6841666666666667
0,32,0,0,0,0,1,0,0,1,0,0,0,0.43938888888888883
1,24,0,0,9,1,1,0,0,1,0,0,0,0.9090714285714285
0,21,0,0,0,0,0,1,0,0,0,0,0,0.7243521352252899
0,37,0,0,0,0,0,1,0,0,0,0,0,0.06983333333333333
0,28,0,0,6,0,0,1,0,0,0,0,0,0.8581666666666666
0,71,0,0,12,1,0,1,0,0,0,0,0,0.58
0,34,0,0,0,1,1,1,0,0,0,0,0,0.2198730158730159
1,22,0,0,0,0,0,1,0,0,0,0,0,0.4638095238095239
0,27,0,0,0,0,1,1,0,0,0,0,0,0.48219444444444437
0,30,0,0,1,0,0,1,0,0,0,0,0,0.13941224053724052
0,24,0,0,1,0,0,0,0,0,0,0,1,0.6972499999999999
0,43,0,0,2,0,0,0,0,0,0,0,1,0.146
0,67,0,0,0,1,0,0,0,1,0,0,0,0.03
0,59,0,0,2,0,0,0,0,1,0,0,0,0.21
0,51,0,0,0,1,0,0,0,1,0,0,0,0.01
0,35,0,0,22,0,1,1,0,0,0,0,0,0.82
1,40,0,0,4,0,1,0,0,0,1,0,0,0.57
0,43,0,0,1,0,1,0,0,1,0,0,0,0.176
0,39,0,0,1,0,1,1,0,0,0,0,0,0.5184999999999998
0,37,0,0,1,0,1,0,0,0,1,0,0,0.0675
0,43,0,0,0,1,0,0,0,1,0,0,0,0.045
1,38,0,0,1,0,0,1,0,0,0,0,0,0.07999999999999999
0,37,0,0,1,0,0,0,0,0,0,0,1,0.40833333333333327
0,24,0,0,4,0,1,1,0,0,0,0,0,1.0
0,23,0,0,1,0,1,1,0,0,0,0,0,0.48953122531063736
0,36,0,2,25,1,1,1,0,0,0,0,0,0.6391666666666667
0,24,0,0,0,0,1,1,0,0,0,0,0,0.32248195432018945
1,29,0,0,0,0,1,1,0,0,0,0,0,0.6437777777777777
1,33,0,0,1,1,0,0,0,1,0,0,0,0.4823333333333334
0,28,0,0,7,0,0,1,0,0,0,0,0,0.6566666666666667
0,31,0,0,8,1,1,1,0,0,0,0,0,0.96
0,22,0,0,0,0,1,1,0,0,0,0,0,0.5893349689804467
0,28,0,0,1,0,0,0,0,1,0,0,0,0.31647619047619047
1,28,0,0,5,0,1,0,0,1,0,0,0,0.7780238095238099
0,27,0,0,2,1,1,0,0,1,0,0,0,0.26590476190476187
0,27,0,0,2,0,1,1,0,0,0,0,0,0.5243857808857809
0,45,0,0,17,0,1,1,0,0,0,0,0,1.0
0,38,0,0,11,0,0,1,0,0,0,0,0,0.6183333333333333
1,42,0,0,16,0,0,1,0,0,0,0,0,0.92
0,25,0,0,2,0,1,0,0,0,1,0,0,0.4
1,43,0,0,0,0,0,0,0,1,0,0,0,0.2791666666666666
0,36,0,0,7,1,0,1,0,0,0,0,0,0.3918333333333333
