Race,Sex,Education,Age,Num. People,log-income,Metro,OWNER,probability
Black,Male,Less than College ,18,2,4.3979400086720375,Metro,0.0,0.2731086
White,Female,Less than College ,69,2,5.02938377768521,Metro,1.0,0.7183503
White,Male,Less than College ,80,2,4.939119717648487,Urban,1.0,0.76739514
White,Female,Bachelors or Greater,55,2,5.107209969647869,Metro,0.0,0.586523
White,Male,Less than College ,62,7,5.296248242948933,Metro,1.0,0.73206276
White,Female,Less than College ,31,4,4.127104798364807,Metro,0.0,0.1998778
White,Male,Bachelors or Greater,80,2,4.450249108319361,Metro,1.0,0.7258449
White,Male,Less than College ,76,2,4.654176541877961,Metro,1.0,0.7545073
White,Male,Less than College ,28,1,4.903089986991944,Metro,0.0,0.20949224
White,Female,Less than College ,34,3,4.505149978319906,Metro,0.0,0.29175726
White,Male,Less than College ,27,1,4.57978359661681,Urban,0.0,0.41543984
Black,Male,Less than College ,50,2,4.6020599913279625,Urban,1.0,0.47419724
White,Female,Less than College ,30,5,4.4996870826184034,Metro,0.0,0.27303344
White,Male,Less than College ,42,4,4.942008053022313,Metro,1.0,0.5464124
White,Male,Less than College ,64,2,5.182699903336043,Metro,1.0,0.7943427
White,Female,Bachelors or Greater,66,1,4.845098040014257,Metro,0.0,0.67085236
White,Male,Bachelors or Greater,72,2,5.350248018334163,Metro,1.0,0.7330443
White,Female,Less than College ,80,1,4.354108439147401,Urban,0.0,0.6062763
White,Male,Less than College ,65,4,4.854913022307856,Metro,1.0,0.703413
Black,Female,Less than College ,79,3,4.550228353055094,Urban,0.0,0.58721656
White,Male,Less than College ,60,1,4.158362492095249,Urban,0.0,0.47522438
White,Male,Less than College ,60,2,4.57978359661681,Metro,0.0,0.6962527
White,Male,Less than College ,33,2,4.968482948553935,Metro,1.0,0.5553268
White,Female,Bachelors or Greater,56,3,5.279004961844902,Metro,0.0,0.7479071
White,Female,Bachelors or Greater,67,2,5.055378331375,Metro,1.0,0.75074655
White,Female,Less than College ,79,1,4.079181246047625,Metro,0.0,0.42522517
White,Male,Less than College ,57,5,5.220631019448092,Metro,1.0,0.79135203
White,Female,Less than College ,68,1,4.93601079571521,Metro,0.0,0.6302901
White,Male,Less than College ,72,2,4.831229693867063,Metro,1.0,0.72657675
White,Male,Less than College ,63,2,5.361727836017593,Metro,1.0,0.7844074
White,Male,Bachelors or Greater,48,3,5.230448921378274,Metro,1.0,0.51318854
White,Male,Less than College ,64,5,4.740362689494244,Metro,0.0,0.5922788
White,Female,Bachelors or Greater,45,4,4.880813592280791,Metro,1.0,0.66049963
White,Male,Bachelors or Greater,43,4,5.698970004336019,Metro,0.0,0.75909066
White,Female,Less than College ,47,5,5.190331698170292,Metro,1.0,0.64825296
Black,Female,Bachelors or Greater,68,2,4.66838591669,Metro,0.0,0.6020814
White,Male,Less than College ,80,2,4.837588438235511,Metro,1.0,0.7594985
White,Male,Bachelors or Greater,40,3,5.012837224705172,Metro,1.0,0.4599465
White,Male,Bachelors or Greater,80,1,4.681241237375588,Metro,1.0,0.58418614
White,Male,Bachelors or Greater,28,2,4.845098040014257,Metro,0.0,0.2591276
White,Male,Bachelors or Greater,60,1,5.096910013008056,Metro,1.0,0.62492365
White,Female,Less than College ,27,2,5.12057393120585,Metro,0.0,0.42277855
White,Male,Bachelors or Greater,68,3,5.278753600952829,Metro,1.0,0.7345358
White,Female,Less than College ,35,8,4.949390006644912,Metro,1.0,0.51290494
White,Male,Less than College ,78,2,4.612783856719736,Metro,1.0,0.7053851
Black,Male,Less than College ,67,1,4.049218022670182,Metro,0.0,0.18359527
White,Male,Less than College ,59,5,4.380211241711606,Metro,1.0,0.41274324
White,Female,Bachelors or Greater,67,1,4.158362492095249,Metro,1.0,0.55014396
White,Female,Less than College ,70,1,4.706803097037338,Metro,1.0,0.6466813
White,Male,Less than College ,77,2,4.380211241711606,Metro,1.0,0.6918156
White,Female,Less than College ,77,2,4.241297387109993,Metro,0.0,0.55619407
White,Male,Bachelors or Greater,39,3,5.071882007306125,Metro,1.0,0.57860065
White,Male,Less than College ,35,1,4.857332496431268,Metro,0.0,0.40802234
White,Male,Bachelors or Greater,69,2,5.00518051250378,Metro,1.0,0.7273053
Black,Female,Bachelors or Greater,38,2,5.021189299069938,Metro,1.0,0.4566867
White,Male,Less than College ,66,3,5.155336037465061,Metro,1.0,0.73430353
Black,Male,Less than College ,73,1,4.05307844348342,Metro,0.0,0.27869666
White,Male,Bachelors or Greater,55,2,4.653212513775344,Metro,1.0,0.64505714
White,Male,Less than College ,57,4,4.778151250383644,Metro,1.0,0.6020987
White,Male,Less than College ,33,7,4.698970004336019,Metro,0.0,0.40010336
White,Male,Less than College ,62,5,5.27415784926368,Metro,1.0,0.70787156
White,Male,Less than College ,37,1,4.698970004336019,Metro,1.0,0.37983975
White,Male,Bachelors or Greater,47,1,4.886490725172482,Metro,1.0,0.52472806
Black,Male,Less than College ,61,4,4.27415784926368,Metro,1.0,0.31304482
White,Male,Bachelors or Greater,31,1,5.15896526038341,Metro,0.0,0.34301805
White,Male,Less than College ,74,1,4.247973266361806,Metro,0.0,0.54194295
White,Male,Less than College ,70,2,4.716837723299524,Metro,1.0,0.73096985
Black,Female,Less than College ,43,4,5.222716471147583,Metro,1.0,0.61067766
White,Female,Bachelors or Greater,36,3,4.880813592280791,Metro,1.0,0.44278368
White,Female,Bachelors or Greater,62,1,5.301029995663981,Metro,1.0,0.6699572
White,Male,Bachelors or Greater,45,6,4.911157608739977,Metro,1.0,0.67039293
White,Female,Bachelors or Greater,45,3,5.408579125408668,Metro,1.0,0.67773634
White,Male,Less than College ,64,3,4.8750612633917,Metro,1.0,0.7024948
White,Female,Less than College ,79,2,4.681150749932422,Metro,0.0,0.6761767
White,Male,Bachelors or Greater,70,1,4.832508912706237,Metro,1.0,0.6887193
White,Male,Bachelors or Greater,46,5,5.107209969647869,Metro,0.0,0.6976457
White,Male,Bachelors or Greater,37,3,5.079181246047625,Metro,0.0,0.37110862
White,Female,Bachelors or Greater,30,3,5.113943352306837,Metro,0.0,0.51380616
White,Male,Bachelors or Greater,31,1,5.021189299069938,Metro,0.0,0.2588669
White,Female,Less than College ,32,4,5.045322978786658,Metro,0.0,0.6679689
White,Male,Bachelors or Greater,57,3,5.593950295263987,Metro,1.0,0.6878685
White,Female,Less than College ,66,3,4.049218022670182,Metro,0.0,0.18147011
White,Male,Bachelors or Greater,66,2,5.204119982655925,Metro,1.0,0.7454517
Black,Male,Less than College ,85,1,4.071882007306125,Metro,0.0,0.22691995
White,Female,Bachelors or Greater,74,2,4.474361976032631,Metro,1.0,0.7275621
White,Female,Bachelors or Greater,61,5,5.110589710299249,Metro,1.0,0.7330065
White,Male,Less than College ,35,5,4.477121254719663,Metro,0.0,0.37304917
White,Male,Less than College ,52,3,5.246744709723841,Metro,1.0,0.68612546
White,Female,Less than College ,25,3,4.301029995663981,Metro,0.0,0.23928456
White,Male,Less than College ,65,2,5.359835482339888,Metro,1.0,0.70546997
White,Female,Less than College ,29,1,4.5910646070265,Metro,0.0,0.26790017
White,Male,Less than College ,73,2,4.340444114840119,Urban,1.0,0.7689446
White,Male,Less than College ,72,2,5.070776462843435,Metro,1.0,0.7714391
White,Male,Less than College ,54,1,5.021230658479703,Metro,1.0,0.62590647
Black,Female,Less than College ,41,2,4.8750612633917,Metro,0.0,0.37374836
White,Male,Bachelors or Greater,85,2,4.5301996982030825,Metro,0.0,0.6561039
White,Female,Bachelors or Greater,65,1,4.903089986991944,Metro,0.0,0.63582677
White,Male,Less than College ,51,4,5.404833716619938,Metro,1.0,0.7070207
White,Female,Less than College ,31,1,4.477121254719663,Metro,0.0,0.2935388
White,Female,Bachelors or Greater,50,6,5.476541809027429,Metro,1.0,0.7555917
White,Female,Bachelors or Greater,30,3,5.0,Metro,1.0,0.66676974
White,Female,Less than College ,27,2,4.293362554711446,Metro,0.0,0.27339423
White,Male,Less than College ,51,1,4.929418925714293,Metro,0.0,0.49457896
Black,Female,Less than College ,33,6,4.342422680822207,Metro,0.0,0.12054758
White,Female,Less than College ,67,1,4.139879086401237,Metro,0.0,0.30531356
White,Female,Less than College ,76,1,4.2878017299302265,Metro,0.0,0.45894367
White,Male,Less than College ,52,4,4.954242509439325,Metro,1.0,0.6459995
White,Male,Bachelors or Greater,80,2,4.8169038393756605,Metro,1.0,0.64403814
White,Male,Bachelors or Greater,34,3,5.107209969647869,Metro,0.0,0.36688107
White,Female,Bachelors or Greater,67,2,5.05307844348342,Metro,1.0,0.7671858
White,Female,Less than College ,45,3,4.698970004336019,Metro,0.0,0.5627555
White,Male,Bachelors or Greater,49,4,5.152312810988618,Metro,1.0,0.75290835
White,Male,Less than College ,58,3,5.04336227802113,Metro,1.0,0.72678804
Black,Female,Bachelors or Greater,47,1,4.423245873936808,Metro,0.0,0.3570583
White,Male,Bachelors or Greater,79,1,5.17897694729317,Metro,1.0,0.6778205
White,Male,Less than College ,32,3,5.309630167425898,Metro,0.0,0.3573881
White,Male,Bachelors or Greater,67,1,5.117271295655764,Metro,1.0,0.5793003
White,Male,Bachelors or Greater,42,3,5.26150077319828,Metro,1.0,0.6334859
White,Male,Less than College ,36,4,5.055760464687735,Metro,0.0,0.3798393
White,Female,Bachelors or Greater,65,2,5.276461804173244,Metro,1.0,0.7674423
White,Male,Bachelors or Greater,43,1,4.505204261737501,Metro,0.0,0.41418657
White,Male,Bachelors or Greater,30,2,4.969415912353981,Metro,0.0,0.3154188
White,Female,Less than College ,70,1,4.465382851448418,Metro,1.0,0.59180653
White,Male,Bachelors or Greater,55,3,5.096910013008056,Metro,1.0,0.6650279
White,Male,Bachelors or Greater,40,4,5.505149978319906,Metro,0.0,0.68277854
White,Female,Less than College ,78,1,4.431363764158987,Metro,1.0,0.619735
White,Female,Less than College ,71,2,5.151676230847047,Metro,1.0,0.75466955
White,Male,Bachelors or Greater,34,2,5.041392685158225,Metro,0.0,0.36807826
White,Male,Less than College ,31,1,4.863322860120456,Metro,0.0,0.31001592
Black,Male,Less than College ,54,4,5.190331698170292,Metro,1.0,0.647474
White,Male,Bachelors or Greater,57,2,4.698970004336019,Metro,1.0,0.6863511
Black,Male,Less than College ,28,4,4.778151250383644,Metro,0.0,0.45431468
White,Female,Bachelors or Greater,34,2,5.220108088040055,Metro,0.0,0.3582337
White,Female,Less than College ,36,1,4.778151250383644,Metro,1.0,0.37233132
White,Male,Less than College ,37,4,5.021230658479703,Metro,0.0,0.55441743
Black,Female,Bachelors or Greater,53,3,5.32221929473392,Metro,1.0,0.66848624
White,Male,Bachelors or Greater,47,4,5.439332693830263,Metro,0.0,0.7113086
White,Female,Less than College ,29,4,4.414973347970818,Metro,1.0,0.38560107
White,Male,Less than College ,49,5,4.845098040014257,Metro,1.0,0.60001624
White,Male,Less than College ,49,2,5.181843587944773,Metro,1.0,0.73481464
White,Female,Less than College ,40,1,4.857332496431268,Metro,0.0,0.45077392
White,Male,Bachelors or Greater,43,5,5.261786086565754,Metro,0.0,0.6774549
Black,Female,Bachelors or Greater,55,1,4.851258348719076,Metro,0.0,0.550051
White,Male,Less than College ,58,5,4.421603926869831,Metro,0.0,0.5185442
White,Male,Bachelors or Greater,85,4,4.722633922533812,Metro,1.0,0.75526494
White,Female,Less than College ,31,4,4.518513939877887,Metro,0.0,0.186766
Black,Male,Less than College ,47,1,4.6020599913279625,Metro,0.0,0.14715153
White,Female,Less than College ,40,3,4.537819095073274,Metro,0.0,0.5062881
White,Female,Less than College ,46,6,4.511883360978874,Metro,0.0,0.38361317
White,Male,Bachelors or Greater,38,2,5.021189299069938,Metro,0.0,0.51516414
White,Female,Less than College ,80,2,4.146128035678238,Urban,1.0,0.63415474
White,Male,Less than College ,31,3,5.0,Metro,0.0,0.3093348
White,Male,Less than College ,42,5,4.757396028793024,Metro,0.0,0.4227724
White,Male,Bachelors or Greater,26,2,5.146809962775871,Metro,0.0,0.40000445
White,Female,Less than College ,32,1,4.653212513775344,Metro,0.0,0.30662665
Black,Female,Less than College ,27,5,4.816771412333346,Metro,0.0,0.2657322
White,Female,Less than College ,72,3,4.079181246047625,Metro,0.0,0.55662364
White,Female,Bachelors or Greater,39,4,5.301029995663981,Metro,1.0,0.76614136
White,Female,Less than College ,85,4,4.778151250383644,Metro,1.0,0.6992663
Black,Female,Bachelors or Greater,56,6,5.012837224705172,Metro,0.0,0.4365269
White,Female,Less than College ,69,3,4.8926510338773,Metro,1.0,0.7695912
White,Female,Less than College ,40,3,4.230448921378274,Urban,0.0,0.41345045
Black,Male,Less than College ,21,2,4.698970004336019,Metro,0.0,0.218006
White,Female,Less than College ,44,5,4.414973347970818,Metro,1.0,0.42656207
Black,Male,Less than College ,57,1,4.103803720955957,Urban,0.0,0.42115605
White,Female,Less than College ,62,1,4.045322978786658,Metro,0.0,0.32067752
White,Female,Bachelors or Greater,43,3,4.857332496431268,Metro,1.0,0.6029913
White,Female,Less than College ,79,1,4.623249290397901,Metro,1.0,0.68864244
Black,Male,Less than College ,72,1,4.447158031342219,Urban,0.0,0.5784765
Black,Male,Less than College ,46,5,4.380211241711606,Urban,0.0,0.3584471
White,Male,Bachelors or Greater,66,2,4.825426117767823,Metro,1.0,0.76463395
White,Female,Less than College ,74,1,4.12057393120585,Metro,1.0,0.54293674
White,Female,Less than College ,38,5,5.680335513414564,Metro,1.0,0.8210799
White,Female,Less than College ,77,1,4.553883026643875,Metro,1.0,0.6899661
Black,Female,Less than College ,36,8,4.698970004336019,Urban,0.0,0.29012382
White,Female,Bachelors or Greater,44,2,5.094121595840561,Metro,1.0,0.72149444
White,Female,Less than College ,73,1,4.130333768495007,Metro,0.0,0.43447405
White,Female,Less than College ,53,2,4.230448921378274,Metro,0.0,0.39133537
White,Female,Less than College ,51,4,4.959518376972998,Metro,1.0,0.7135289
Black,Female,Less than College ,32,5,4.3979400086720375,Metro,0.0,0.2177637
White,Male,Less than College ,33,4,4.952792443044092,Metro,1.0,0.6872006
White,Male,Less than College ,22,2,4.903089986991944,Metro,1.0,0.44993168
White,Male,Less than College ,48,2,4.812913356642856,Metro,1.0,0.5292872
White,Female,Less than College ,35,2,4.563481085394411,Urban,1.0,0.4594616
White,Male,Less than College ,46,3,5.049218022670182,Metro,1.0,0.71768355
White,Male,Less than College ,80,2,4.477121254719663,Metro,1.0,0.6594274
White,Male,Less than College ,55,2,4.778151250383644,Metro,1.0,0.6585796
White,Male,Less than College ,43,2,4.079181246047625,Metro,0.0,0.28802758
White,Female,Less than College ,31,4,4.688419822002711,Metro,0.0,0.3666011
White,Male,Less than College ,57,5,4.912222056532415,Metro,1.0,0.74425554
White,Female,Less than College ,45,2,4.414973347970818,Metro,1.0,0.5615453
White,Male,Less than College ,21,1,4.57978359661681,Metro,0.0,0.18425135
White,Male,Less than College ,65,2,4.491361693834273,Metro,1.0,0.7511855
White,Female,Bachelors or Greater,49,3,4.740362689494244,Metro,1.0,0.6531046
White,Female,Bachelors or Greater,32,2,5.222716471147583,Metro,1.0,0.6780203
White,Male,Less than College ,50,3,5.079181246047625,Metro,1.0,0.76157254
Black,Female,Less than College ,49,1,4.857332496431268,Metro,1.0,0.45526534
Black,Female,Less than College ,35,1,4.361727836017593,Metro,0.0,0.23796745
Black,Male,Less than College ,40,3,4.089905111439398,Metro,0.0,0.31596997
White,Male,Less than College ,41,4,4.977723605288848,Metro,1.0,0.70321584
White,Male,Less than College ,49,4,4.886490725172482,Metro,1.0,0.5662374
Black,Male,Less than College ,59,1,4.505149978319906,Metro,0.0,0.35897392
White,Female,Less than College ,38,5,4.505149978319906,Metro,0.0,0.54946876
White,Male,Less than College ,47,4,4.746634198937579,Metro,1.0,0.6080209
White,Male,Bachelors or Greater,44,5,5.130333768495007,Metro,1.0,0.76448756
White,Female,Less than College ,50,1,4.477121254719663,Metro,0.0,0.4066363
White,Male,Bachelors or Greater,67,3,4.6414741105041,Metro,1.0,0.73217535
White,Male,Bachelors or Greater,67,2,5.103803720955957,Metro,0.0,0.7719685
White,Female,Bachelors or Greater,36,1,4.845098040014257,Metro,0.0,0.46712184
White,Female,Less than College ,31,4,4.301029995663981,Metro,0.0,0.31666172
White,Male,Less than College ,52,4,5.113943352306837,Metro,0.0,0.6248841
White,Female,Less than College ,31,6,4.7664128471124,Metro,0.0,0.5215829
White,Male,Bachelors or Greater,45,4,5.260071387985075,Urban,1.0,0.834124
White,Female,Less than College ,80,1,4.139879086401237,Metro,0.0,0.42874905
White,Male,Bachelors or Greater,65,1,5.058426024457005,Metro,0.0,0.67185503
Black,Female,Less than College ,32,4,4.778151250383644,Metro,0.0,0.45066777
White,Male,Bachelors or Greater,80,2,4.643255225024771,Metro,1.0,0.74962157
Black,Female,Less than College ,23,1,4.2576785748691846,Metro,0.0,0.20378318
Black,Female,Less than College ,54,3,4.290034611362518,Metro,0.0,0.4151683
White,Male,Less than College ,31,2,4.57978359661681,Metro,0.0,0.37402397
White,Female,Less than College ,32,4,4.929418925714293,Metro,0.0,0.6153944
Black,Male,Less than College ,32,3,5.113943352306837,Metro,1.0,0.63730824
White,Female,Bachelors or Greater,30,2,5.136720567156407,Metro,0.0,0.508676
White,Female,Bachelors or Greater,31,3,5.079181246047625,Metro,1.0,0.69771916
White,Male,Less than College ,43,2,4.913813852383717,Metro,1.0,0.65687823
White,Female,Less than College ,38,8,4.27415784926368,Metro,0.0,0.16122642
Black,Female,Less than College ,64,2,4.5843312243675305,Metro,1.0,0.49288478
Black,Female,Less than College ,56,3,4.393399695293102,Metro,0.0,0.44053
White,Female,Less than College ,35,5,5.041392685158225,Metro,1.0,0.70321614
Black,Male,Less than College ,73,4,4.518513939877887,Metro,1.0,0.6453311
White,Female,Less than College ,41,2,4.698970004336019,Metro,0.0,0.4715184
Black,Female,Less than College ,44,2,4.953759691733229,Metro,1.0,0.44969168
White,Male,Bachelors or Greater,66,2,4.079181246047625,Metro,0.0,0.6685175
White,Female,Bachelors or Greater,63,2,4.698970004336019,Metro,1.0,0.7446288
White,Male,Less than College ,50,2,4.6020599913279625,Metro,0.0,0.32609773
White,Male,Less than College ,30,1,4.633468455579586,Metro,0.0,0.3292749
Black,Female,Less than College ,25,5,4.682145076373832,Metro,0.0,0.2148879
White,Male,Bachelors or Greater,40,3,5.527823164012659,Metro,1.0,0.7299735
White,Female,Bachelors or Greater,72,2,5.071882007306125,Metro,1.0,0.7845423
